created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Nov 07 04:48:36 +0000 2023;1721751482234728619;"Seno Kusumoarjo akan tegak lurus selalu untuk mendukung Ganjar - Mahfud menjadi pemimpin selanjutnya.#GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/4R17icPmLQ";0;0;1;1;in;983619901;1721751482234728619;arfaouikarim2;https://twitter.com/arfaouikarim2/status/1721751482234728619
Tue Nov 07 04:48:35 +0000 2023;1721751479021961293;"Ganjar Pranowo adalah pemimpin yang berani dan berkomitmen untuk melakukan perubahan yang diperlukan @WhiteSoxWhiteee  Ganjar Presiden https://t.co/IRdtWec5NO";0;0;0;0;in;1696943173711613952;1721751479021961293;adindasrfka1;https://twitter.com/adindasrfka1/status/1721751479021961293
Tue Nov 07 04:48:34 +0000 2023;1721751472642380041;"@mohamad_ashuri @ganjarpranowo Ojo keder, selamatkan Negara Kesatuan Republik Indonesia ini dari ancaman-ancaman pembusukan yang sekarang sudah mulai menggerogoti terhadap tubuh NKRI, caranya dengan menangkan Ganjar Pranowo dan Mahfud MD";0;0;0;0;in;3827798354;1721737788926898179;Marbot_Udien;https://twitter.com/Marbot_Udien/status/1721751472642380041
Tue Nov 07 04:48:31 +0000 2023;1721751459174535608;"Pak Ganjar Pranowo membawa angin segar dalam politik dengan melibatkan pemuda dalam perencanaan nasional @vxlleyq  Ganjar Presiden https://t.co/pS5BNiO7OV";0;0;0;0;in;1684043379234185216;1721751459174535608;DhaifRendi2;https://twitter.com/DhaifRendi2/status/1721751459174535608
Tue Nov 07 04:48:29 +0000 2023;1721751451285045691;"Perlindungan yang diberikan oleh Ganjar Pranowo kepada pekerja adalah investasi dalam kemakmuran masa depan @exogurl__  Ganjar Presiden https://t.co/7zVpdnnXP8";0;0;0;0;in;1687013100976054272;1721751451285045691;ovitaprnamasari;https://twitter.com/ovitaprnamasari/status/1721751451285045691
Tue Nov 07 04:48:12 +0000 2023;1721751381063979095;"@SutiarsaE318 @PartaiSocmed @ganjarpranowo @susipudjiastuti Lebih bahaya kalau diajak menculik orang";0;0;0;0;in;1720606655027564544;1721714244486623563;Samud7280871;https://twitter.com/Samud7280871/status/1721751381063979095
Tue Nov 07 04:48:00 +0000 2023;1721751331948613867;"Perlindungan terhadap pekerja adalah hal yang sangat penting, dan komitmen Ganjar Pranowo untuk melindungi hak-hak mereka adalah langkah yang tepat @yongiefairy  Ganjar Presiden https://t.co/sR4jLVOTC3";0;0;0;0;in;1687042283462651904;1721751331948613867;johanfaiz138941;https://twitter.com/johanfaiz138941/status/1721751331948613867
Tue Nov 07 04:47:43 +0000 2023;1721751260871958681;"@ch_chotimah2 @ganjarpranowo @mohmahfudmd Alat negara dipakai ga ?";0;0;0;0;in;787701361462751232;1721440897454498035;bagaspati168;https://twitter.com/bagaspati168/status/1721751260871958681
Tue Nov 07 04:47:25 +0000 2023;1721751184757915957;"Pak Ganjar Pranowo adalah figur yang bisa membawa perubahan nyata untuk rakyat Indonesia @BBH06_  Ganjar Presiden https://t.co/yO0qMXce4S";0;0;0;0;in;1683749755137183744;1721751184757915957;KeisyaLerovinka;https://twitter.com/KeisyaLerovinka/status/1721751184757915957
Tue Nov 07 04:47:20 +0000 2023;1721751162259722375;"@PartaiSocmed @ganjarpranowo @susipudjiastuti Alhamdulillah.";0;0;0;0;in;1222848431456022528;1721714244486623563;mundhri03180616;https://twitter.com/mundhri03180616/status/1721751162259722375
Tue Nov 07 04:47:05 +0000 2023;1721751099269644724;"@ganjarpranowo @jokowi sutradara sejati  #TurunkanPakDhe";0;0;0;0;in;1659902996149579776;1721381467073507677;Akangmasku;https://twitter.com/Akangmasku/status/1721751099269644724
Tue Nov 07 04:46:39 +0000 2023;1721750991631237251;"@genx36545403 @gibran_tweet @ganjarpranowo @mohmahfudmd @jokowi teruskan mas";0;0;0;1;in;322430517;1721534849021022220;KeysToTheKIAA;https://twitter.com/KeysToTheKIAA/status/1721750991631237251
Tue Nov 07 04:46:35 +0000 2023;1721750973188817014;"Semangat Ganjar Pranowo dalam mengatasi isu-isu tanah dan hak-hak rakyat sangat diapresiasi Rakyat merasa didengar dan diwakili @baekjeongwoo  Ganjar Presiden https://t.co/34GeiGMKmB";0;0;0;0;in;1696056122174836736;1721750973188817014;setyaaadwi;https://twitter.com/setyaaadwi/status/1721750973188817014
Tue Nov 07 04:46:32 +0000 2023;1721750963239911752;"Terkait maju nya Gibran menjadi pendamping Prabowo, dan diizinkan oleh Jokowi itu membuat Seno Kusumoarjo kecewa. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/AUk7qhYFLn";0;0;1;1;in;983619901;1721750963239911752;arfaouikarim2;https://twitter.com/arfaouikarim2/status/1721750963239911752
Tue Nov 07 04:46:28 +0000 2023;1721750946546671653;"Ganjar Pranowo adalah pemimpin yang mendengarkan suara rakyat dan bertindak sesuai dengan kebutuhan mereka @isasha_23  Ganjar Presiden https://t.co/dnkyYuA3Qb";0;0;0;0;in;1686570871161552896;1721750946546671653;arjunputra87512;https://twitter.com/arjunputra87512/status/1721750946546671653
Tue Nov 07 04:46:28 +0000 2023;1721750943207952648;"Ganjar Pranowo adalah pemimpin yang memiliki visi kuat dan tahu bagaimana mencapainya @_kmjwoogf  Ganjar Presiden https://t.co/tBwtDeC6h7";0;0;0;0;in;1695665577304772608;1721750943207952648;jonoooamn;https://twitter.com/jonoooamn/status/1721750943207952648
Tue Nov 07 04:46:20 +0000 2023;1721750910790160865;"Pernyataan Ganjar Pranowo tentang isu-isu tanah dan hak-hak rakyat mengingatkan kita semua akan pentingnya keadilan @almalooud  Ganjar Presiden https://t.co/FfGty5Pa5z";0;0;0;0;in;1684772802891800576;1721750910790160865;ZolaKirana;https://twitter.com/ZolaKirana/status/1721750910790160865
Tue Nov 07 04:46:19 +0000 2023;1721750905346023669;"Ganjar Pranowo adalah harapan bagi para pekerja untuk memiliki kondisi kerja yang lebih baik @librwaarr  Ganjar Presiden https://t.co/pxuubLvG5D";0;0;0;0;in;1686612240026480640;1721750905346023669;UtamiJasmin42;https://twitter.com/UtamiJasmin42/status/1721750905346023669
Tue Nov 07 04:46:18 +0000 2023;1721750901290070123;"Kita butuh pemimpin yang berani berbicara tentang isu-isu yang mungkin terlupakan oleh yang lain Ganjar Pranowo adalah salah satunya @rstnaa_jh  Ganjar Presiden https://t.co/ke0kGlhj60";0;0;0;0;in;1685122108878442497;1721750901290070123;dimasles;https://twitter.com/dimasles/status/1721750901290070123
Tue Nov 07 04:46:16 +0000 2023;1721750895841714423;"Berdialog dengan generasi muda adalah ciri khas seorang Ganjar Pranowo, seorang pemimpin yang mendengar @bubbiesmarklee  Ganjar Presiden https://t.co/4SEcrTm5mG";0;0;0;0;in;1683779538025877505;1721750895841714423;RaihanD53;https://twitter.com/RaihanD53/status/1721750895841714423
Tue Nov 07 04:46:15 +0000 2023;1721750891857162613;"Dukungan kami untuk Ganjar Pranowo dalam menjaga harga produk perkebunan agar menguntungkan petani @bluuehydrangea  Ganjar Presiden https://t.co/xAmXFLGeeu";0;0;0;0;in;1684560200433557505;1721750891857162613;aanggaraptra;https://twitter.com/aanggaraptra/status/1721750891857162613
Tue Nov 07 04:46:13 +0000 2023;1721750884043129307;"Pernyataan Ganjar Pranowo tentang isu-isu tanah dan hak-hak rakyat mengingatkan kita akan pentingnya keadilan dalam masyarakat @Jakebbyie  Ganjar Presiden https://t.co/UZzsLaQhzB";0;0;0;0;in;1696927428378341376;1721750884043129307;Putriintansr1;https://twitter.com/Putriintansr1/status/1721750884043129307
Tue Nov 07 04:46:10 +0000 2023;1721750870218678474;"Ganjar Pranowo adalah pemimpin yang siap berjuang untuk kepentingan rakyat @Jhemay029  Ganjar Presiden https://t.co/EyJLCNrB8O";0;0;0;0;in;1686992810694848512;1721750870218678474;rasyidramdhanii;https://twitter.com/rasyidramdhanii/status/1721750870218678474
Tue Nov 07 04:45:51 +0000 2023;1721750790250152092;"Dengan Ganjar Pranowo sebagai calon presiden, kita dapat berharap akan ada perubahan positif dalam hal perlindungan hak-hak rakyat @amirinaamin  Ganjar Presiden https://t.co/UZM3y2eBDF";0;0;0;0;in;1684511580246220801;1721750790250152092;randitroyy49581;https://twitter.com/randitroyy49581/status/1721750790250152092
Tue Nov 07 04:45:42 +0000 2023;1721750749858988543;"Ganjar Pranowo memahami pentingnya menjaga harga produk perkebunan agar tetap baik Ini akan membantu petani dan pengusaha dalam sektor pertanian @ijaajung  Ganjar Presiden https://t.co/ZB5Opyfca8";0;0;0;0;in;1687037346544553986;1721750749858988543;vovidela;https://twitter.com/vovidela/status/1721750749858988543
Tue Nov 07 04:45:22 +0000 2023;1721750666853687604;"Makin di injek makin mateng! Les gowww @ganjarpranowo @mohmahfudmd";0;0;0;0;in;1695206330;1721750666853687604;adiputraPAS;https://twitter.com/adiputraPAS/status/1721750666853687604
Tue Nov 07 04:45:30 +0000 2023;1721750701225959790;"@PartaiSocmed @ganjarpranowo @susipudjiastuti No banteng";0;0;0;0;es;1049968983267364864;1721714244486623563;alaikumsalam1;https://twitter.com/alaikumsalam1/status/1721750701225959790
Tue Nov 07 04:45:21 +0000 2023;1721750664320295216;"Pilpres 2024 menjadi pertaruhan kreadibilitas Jokowi kerena Keputusannya yang mengizinkan Gibran menjadi cawapres Prabowo, dan itu membuat kedua sahabatnya kecewa. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/XivwO4cV4N";0;0;0;0;in;983619901;1721750664320295216;arfaouikarim2;https://twitter.com/arfaouikarim2/status/1721750664320295216
Tue Nov 07 04:45:04 +0000 2023;1721750593415598180;"Masyarakat Jawa Tengah Dukung Ganjar Pranowo menjadi Presiden Republik Indonesia 2024 #GanjarCapres #GanjarPresiden #GanjarMahfud #GanjarMahfud2024 #GanjarPresiden2024 #GenZDukungGanjar #MilenialDukungGanjar https://t.co/3buR1wUTya";0;0;0;0;in;1643518871406804992;1721750593415598180;suryaamoled;https://twitter.com/suryaamoled/status/1721750593415598180
Tue Nov 07 04:44:29 +0000 2023;1721750446346510828;""Dalam survei yang dilakukan pada 11-17 September 2023 itu, Prabowo unggul dengan torehan 38,8 persen, kemudian Ganjar Pranowo dengan 32,1 persen dan Anies Baswedan 20,2 persen.  #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto";0;0;0;0;in;246449701;1721750375391535355;HeryWP;https://twitter.com/HeryWP/status/1721750446346510828
Tue Nov 07 04:44:20 +0000 2023;1721750408341938186;"Masyarakat Jawa Tengah Dukung Ganjar Pranowo menjadi Presiden Republik Indonesia 2024 #GanjarCapres #GanjarPresiden #GanjarMahfud #GanjarMahfud2024 #GanjarPresiden2024 #GenZDukungGanjar #MilenialDukungGanjar https://t.co/SBBp3mGZu1";0;0;0;0;in;1643518871406804992;1721750408341938186;suryaamoled;https://twitter.com/suryaamoled/status/1721750408341938186
Tue Nov 07 04:44:15 +0000 2023;1721750388964200829;"@DokterTifa @aniesbaswedan @prabowo @ganjarpranowo krn yg tdk datang .kliatan kelakuannya akan spt Israel...kejam ke nyawa rakyat.. Btw bpknya gibran kan..yg py kasus kanjuruan dibunuhin aparat yaa...takut ah sama anaknya..mesti SAMA";0;0;0;0;in;1392409057525334022;1721316547736879455;nasibusuq;https://twitter.com/nasibusuq/status/1721750388964200829
Tue Nov 07 04:44:09 +0000 2023;1721750360740802643;"Komitmen Ganjar Pranowo untuk menjaga harga produk perkebunan adalah langkah positif dalam mendukung petani dan pengusaha di sektor pertanian @yayahh22  Ganjar Presiden https://t.co/weQWkjbvRo";0;0;0;0;in;1696063482599505920;1721750360740802643;senaakurniawan;https://twitter.com/senaakurniawan/status/1721750360740802643
Tue Nov 07 04:44:06 +0000 2023;1721750347289682327;"Perlindungan terhadap pekerja adalah nilai yang sangat dihargai dalam visi Ganjar Pranowo @onnelLforlesti  Ganjar Presiden https://t.co/BWOWRqCfJe";0;0;0;0;in;1686573896034873344;1721750347289682327;KiraniAria54059;https://twitter.com/KiraniAria54059/status/1721750347289682327
Tue Nov 07 04:44:05 +0000 2023;1721750343552524776;"Pak Ganjar Pranowo selalu memberikan inspirasi, terutama dalam memanfaatkan potensi generasi muda @jabilkarimmmmmm  Ganjar Presiden https://t.co/iHYHEaqirZ";0;0;0;0;in;1716648549054914560;1721750343552524776;panjiwija;https://twitter.com/panjiwija/status/1721750343552524776
Tue Nov 07 04:43:59 +0000 2023;1721750321943462272;"Perlindungan terhadap pekerja adalah langkah yang sangat penting dalam membangun masyarakat yang adil, dan Ganjar Pranowo mengerti hal ini @oxocutebubu  Ganjar Presiden https://t.co/xRLP8AIAFP";0;0;0;0;in;1695634593066680320;1721750321943462272;ameliaamd;https://twitter.com/ameliaamd/status/1721750321943462272
Tue Nov 07 04:43:58 +0000 2023;1721750314737696930;"Masyarakat Jawa Tengah Dukung Ganjar Pranowo menjadi Presiden Republik Indonesia 2024 #GanjarCapres #GanjarPresiden #GanjarMahfud #GanjarMahfud2024 #GanjarPresiden2024 #GenZDukungGanjar #MilenialDukungGanjar https://t.co/uV8V4NRIZY";0;0;0;0;in;1643518871406804992;1721750314737696930;suryaamoled;https://twitter.com/suryaamoled/status/1721750314737696930
Tue Nov 07 04:43:55 +0000 2023;1721750302683230334;"Ganjar Pranowo adalah pemimpin yang berpikir strategis dan memiliki visi yang kuat untuk negeri ini @meeeiiec  Ganjar Presiden https://t.co/Df9cOuBtle";0;0;0;0;in;1684759816600948736;1721750302683230334;mahendra_iann;https://twitter.com/mahendra_iann/status/1721750302683230334
Tue Nov 07 04:43:54 +0000 2023;1721750300720255259;"Dukungan kepada Ganjar Pranowo semakin meningkat karena komitmennya yang nyata terhadap masalah-masalah penting seperti ini @jstayaeoo  Ganjar Presiden https://t.co/VS1t2zxIoN";0;0;0;0;in;1685121501576740864;1721750300720255259;aamaliaafeb;https://twitter.com/aamaliaafeb/status/1721750300720255259
Tue Nov 07 04:43:52 +0000 2023;1721750290213511406;"Ganjar Pranowo adalah pemimpin yang memiliki visi jelas untuk Indonesia dan tahu bagaimana menjalankannya @sjuinz  Ganjar Presiden https://t.co/Uoa3Y5a2f1";0;0;0;0;in;1696959003170111488;1721750290213511406;ikaprwnti1;https://twitter.com/ikaprwnti1/status/1721750290213511406
Tue Nov 07 04:43:52 +0000 2023;1721750290070942089;"@narkosun @zenondown @ganjarpranowo @jokowi @PDI_Perjuangan Tapi kenapa diroasting suruh cut beberapa ya? Padahal roasting pak anies jauhhh lebih keras gak dicut loh kata pak anies gpp. Pak Prabowo dan mas gibran pun demikian gpp tuh. Why?? Masih agak aneh ini cuma gitu doang takut banget ya.";0;0;0;0;in;946703241827426304;1374186106762129412;angie_vountan;https://twitter.com/angie_vountan/status/1721750290070942089
Tue Nov 07 04:43:52 +0000 2023;1721750289668309424;"#SahabatGanjar  Ganjar Pranowo punya tips untuk mencapai impianmu dalam sebuah pekerjaan, simak penjelasannya agar kamu dapat menemukan pekerjaan yang diharapkan. #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/HqEYitQLxv";0;0;0;0;in;1978790995;1721750289668309424;LaingenLisa;https://twitter.com/LaingenLisa/status/1721750289668309424
Tue Nov 07 04:43:51 +0000 2023;1721750286237302923;"Keputusan Ganjar Pranowo untuk memberikan kepastian hukum bagi pengusaha adalah langkah yang positif untuk pertumbuhan ekonomi @baeluppie  Ganjar Presiden https://t.co/VL5vURGWEg";0;0;0;0;in;1684612042647588864;1721750286237302923;iilhamramhdaaan;https://twitter.com/iilhamramhdaaan/status/1721750286237302923
Tue Nov 07 04:43:47 +0000 2023;1721750267664986222;"Komitmen Ganjar Pranowo untuk mengembalikan hak tanah adalah langkah yang sangat diharapkan oleh rakyat @SugarTenie  Ganjar Presiden https://t.co/eAmVjMBsqq";0;0;0;0;in;1686991921376563200;1721750267664986222;dwiiravilla;https://twitter.com/dwiiravilla/status/1721750267664986222
Tue Nov 07 04:43:47 +0000 2023;1721750267543310623;"Komitmen Ganjar Pranowo untuk melindungi pekerja adalah bukti nyata kepeduliannya terhadap nasib mereka @sseulgsib  Ganjar Presiden https://t.co/TQtjj4q1pA";0;0;0;0;in;1686579930807873536;1721750267543310623;IchsanAsna7;https://twitter.com/IchsanAsna7/status/1721750267543310623
Tue Nov 07 04:43:46 +0000 2023;1721750263734862157;"Ganjar Pranowo adalah calon presiden yang memiliki visi yang jelas untuk menciptakan keadilan sosial di Indonesia @Pipenmin  Ganjar Presiden https://t.co/Qgnyy0bkof";0;0;0;0;in;1685884002643963904;1721750263734862157;faadwjyaaa;https://twitter.com/faadwjyaaa/status/1721750263734862157
Tue Nov 07 04:43:41 +0000 2023;1721750244545999056;"Ganjar Pranowo akan membawa kemajuan ekonomi dan lapangan kerja dengan kepastian hukum @eepiskey  Ganjar Presiden https://t.co/0D7tfCquO5";0;0;0;0;in;1686656446535282688;1721750244545999056;BagasTubagus809;https://twitter.com/BagasTubagus809/status/1721750244545999056
Tue Nov 07 04:43:34 +0000 2023;1721750214493741456;"@Wicaksono_J @CNNIndonesia Jokowi gk pernah di militer tapi sukses juga.  Sayangnya si leda lede kakean cengengesan dan mencla mencle.  Tapi is kk, aku pilih @ganjarpranowo .  Merdeka 🇮🇩";0;0;0;0;in;1688476035585875968;1721740403639222307;djokitac;https://twitter.com/djokitac/status/1721750214493741456
Tue Nov 07 04:43:33 +0000 2023;1721750209062199810;"PDIP mengeluarkan surat instruksi kepada Satgas partai di tingkat DPD dan DPC untuk menjaga posko pemenangan Ganjar Pranowo-Mahfud MD 24 jam. Ada apa ya? #newsupdate #pemilupedia #pemilu2024 https://t.co/2qDaGtylDK";0;0;0;1;in;759692754985242625;1721750209062199810;kumparan;https://twitter.com/kumparan/status/1721750209062199810
Tue Nov 07 04:43:29 +0000 2023;1721750192389751268;"Masyarakat Jawa Tengah Dukung Ganjar Pranowo menjadi Presiden Republik Indonesia 2024 #GanjarCapres #GanjarPresiden #GanjarMahfud #GanjarMahfud2024 #GanjarPresiden2024 #GenZDukungGanjar #MilenialDukungGanjar https://t.co/sbtAvzenq3";0;0;0;0;in;1643518871406804992;1721750192389751268;suryaamoled;https://twitter.com/suryaamoled/status/1721750192389751268
Tue Nov 07 04:43:28 +0000 2023;1721750191584530850;"Semangat Ganjar Pranowo untuk melindungi hak-hak tanah dan pekerja adalah contoh nyata dari kepemimpinan yang peduli terhadap rakyat @her3n  Ganjar Presiden https://t.co/tFlPiOheGP";0;0;0;0;in;1684595165489733632;1721750191584530850;valdiwafaaaaaa;https://twitter.com/valdiwafaaaaaa/status/1721750191584530850
Tue Nov 07 04:43:26 +0000 2023;1721750182805827985;"Kepastian hukum yang dijanjikan oleh Ganjar Pranowo akan memberikan kepercayaan kepada pengusaha untuk berinvestasi dan berkembang Ini akan mendukung pertumbuhan ekonomi negara kita @p0ffertjezz  Ganjar Presiden https://t.co/1tQhNNQE4H";0;0;0;0;in;1686950969446432768;1721750182805827985;hn1zafiraaa;https://twitter.com/hn1zafiraaa/status/1721750182805827985
Tue Nov 07 04:43:24 +0000 2023;1721750171770589260;"Bakal calon presiden, Ganjar Pranowo membuat makanan kue lapis bersama para pelaku UMKM di Palembang, Sumatera Selatan. Ganjar membuat lapis khas Palembang yaitu lapis Maksuba.   Ganjar mengakui membuat lapis Maksuba cukup sulit. Sebab, beberapa bahan dan pengolahan dilakukan… https://t.co/gR70JLvyIv";1;0;5;6;in;1092968340;1721750171770589260;RenaHoston178;https://twitter.com/RenaHoston178/status/1721750171770589260
Tue Nov 07 04:43:17 +0000 2023;1721750141777105365;"Keputusa Jokowi mengizinkan Gibran bergabung dengan KIM merupakan Hak asasi yang bersangkutan, namun cara jokowi ini dinilai tidak baik. #GanjarPranowo #GanjarMahfud #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara #SenoKusumoarjo #Apri0711 https://t.co/qyX1ofrhKu";0;0;1;1;in;983619901;1721750141777105365;arfaouikarim2;https://twitter.com/arfaouikarim2/status/1721750141777105365
Tue Nov 07 04:43:15 +0000 2023;1721750137398239393;"Keinginan Ganjar Pranowo untuk memberikan kepastian hukum kepada pengusaha akan membantu mendorong investasi dan pertumbuhan ekonomi @mahariniiiiiii1  Ganjar Presiden https://t.co/5RzDrO5Iw9";0;0;0;0;in;1716652430270816256;1721750137398239393;dananghermaw;https://twitter.com/dananghermaw/status/1721750137398239393
Tue Nov 07 04:43:04 +0000 2023;1721750087721001189;"Untuk mencapai impianmu dalam sebuah pekerjaan, yuk simak motivasi Calon Presiden RI 2024 @ganjarpranowo dibawah ini,tujuan nya agar kalian dapat menemukan pekerjaan yang sesuai dengan harapan dan bidang kalian masing-masing #GanjarMahfud2024 #mottogp  #DIYjogja #jogja https://t.co/63dXjj4l2C";0;0;0;0;in;1700047635854618624;1721750087721001189;nanddjun;https://twitter.com/nanddjun/status/1721750087721001189
Tue Nov 07 04:42:14 +0000 2023;1721749879834481035;"@Yulia_NS79 Pembenci jokowi/PDIP pergi ke anies baswedan sedangkan pembenci prabowo pergi ke ganjar pranowo.  Lihat aja narasi pendukung keduanya.   -kelakuan pendukung anies yang sorakin puan waktu orasi di monas. -kelakuan pendukung ganjar yang selalu menyudutkan prabowo.";0;0;0;0;in;1716438871834263552;1721689281272668275;fuyioooh80357;https://twitter.com/fuyioooh80357/status/1721749879834481035
Tue Nov 07 04:42:04 +0000 2023;1721749837635588274;"Pak Ganjar Pranowo adalah harapan baru untuk kemajuan bangsa, terutama dalam hal perekonomian dan lapangan kerja @rabbitdo01_  Ganjar Presiden https://t.co/c0e07sPtbM";0;0;0;0;in;1689185534328090624;1721749837635588274;AdiMuhlis170884;https://twitter.com/AdiMuhlis170884/status/1721749837635588274
Tue Nov 07 04:41:44 +0000 2023;1721749753850114187;"Dengan Ganjar Pranowo, kita bisa lebih optimis tentang masa depan Indonesia yang lebih baik @pringgxx  Ganjar Presiden https://t.co/3kxCh6Xacn";0;0;0;0;in;1686584874407473152;1721749753850114187;DaraLuna85138;https://twitter.com/DaraLuna85138/status/1721749753850114187
Tue Nov 07 04:41:40 +0000 2023;1721749734816444484;"Perlindungan terhadap pekerja Indonesia adalah hal yang sangat penting, dan Ganjar Pranowo menyadari hal ini Dengan perlindungan yang kuat, para pekerja dapat bekerja dengan tenang dan produktif @4Lfamilies  Ganjar Presiden https://t.co/zC88S6DWxN";0;0;0;0;in;1696052021596762112;1721749734816444484;cahyaniiaa;https://twitter.com/cahyaniiaa/status/1721749734816444484
Tue Nov 07 04:41:39 +0000 2023;1721749732559815002;"Kepastian hukum adalah pondasi yang diperlukan untuk pertumbuhan ekonomi yang stabil, dan Ganjar Pranowo akan memastikannya @nyonyazhongg  Ganjar Presiden https://t.co/MAumAMindy";0;0;0;0;in;1696963209624956928;1721749732559815002;RahmanAbdu6411;https://twitter.com/RahmanAbdu6411/status/1721749732559815002
Tue Nov 07 04:41:37 +0000 2023;1721749722929750101;"Ganjar Pranowo adalah pemimpin yang berpikir jauh ke depan dan memikirkan kesejahteraan masyarakat @sa00sun  Ganjar Presiden https://t.co/U3OUGlPKLm";0;0;0;0;in;1685123202765541377;1721749722929750101;herdinandtg;https://twitter.com/herdinandtg/status/1721749722929750101
Tue Nov 07 04:41:33 +0000 2023;1721749706370646234;"Perlindungan terhadap pekerja adalah investasi dalam masa depan Indonesia Ganjar Pranowo berkomitmen untuk melindungi mereka @najaemine99  Ganjar Presiden https://t.co/6wFXhoSVBX";0;0;0;0;in;1696480231337648128;1721749706370646234;WiwinSarii;https://twitter.com/WiwinSarii/status/1721749706370646234
Tue Nov 07 04:41:31 +0000 2023;1721749697621327946;"Perlindungan terhadap pekerja adalah langkah yang sangat penting, dan Ganjar Pranowo mengutamakannya @nista71  Ganjar Presiden https://t.co/HuoFLWYrGc";0;0;0;0;in;1696956325509607425;1721749697621327946;pryantoadi1;https://twitter.com/pryantoadi1/status/1721749697621327946
Tue Nov 07 04:41:27 +0000 2023;1721749682744087030;"Ganjar Pranowo adalah pemimpin yang peduli terhadap keadilan sosial di Indonesia @myfavisyou_  Ganjar Presiden https://t.co/1SH6WwX2NL";0;0;0;0;in;1684612963842580481;1721749682744087030;kiranamhrr;https://twitter.com/kiranamhrr/status/1721749682744087030
Tue Nov 07 04:41:26 +0000 2023;1721749676561666060;"@kenhans03 @ganjarpranowo Mantab... https://t.co/BPtdP9jY9x";0;0;0;1;da;882935680539574272;1721737908779127106;AbuNawa48105494;https://twitter.com/AbuNawa48105494/status/1721749676561666060
Tue Nov 07 04:41:25 +0000 2023;1721749673797713974;"Ganjar Pranowo adalah pemimpin yang memahami dan mendukung hak-hak tanah rakyat @sofhyahidayanti  Ganjar Presiden https://t.co/PH9z6q4VjY";0;0;0;0;in;1686591204132364288;1721749673797713974;FauziaAmar24496;https://twitter.com/FauziaAmar24496/status/1721749673797713974
Tue Nov 07 04:41:25 +0000 2023;1721749672908492855;"Ganjar Pranowo, pemimpin yang mampu membawa perubahan positif @bymhhj  Ganjar Presiden https://t.co/y9vbumpcoo";0;0;0;0;in;1691013586817335296;1721749672908492855;hamdankurrr_;https://twitter.com/hamdankurrr_/status/1721749672908492855
Tue Nov 07 04:41:23 +0000 2023;1721749665593565286;"SERASAN SEKATE 🥰 Calon Presiden Ganjar Pranowo menginap di rumah warga. Kali ini, Ganjar menginap di rumah milik Tambah Sutrisni, 50, warga Desa Trikoyo Kecamatan Tugumulyo, Musi Rawas Sumatera Selatan, Senin (6/11) sampai Selasa (7/11). Sutrisni mengaku kaget karena ia tidak… https://t.co/xhTzp0PORI";0;1;5;6;in;1226725839099707392;1721749665593565286;aan_muba;https://twitter.com/aan_muba/status/1721749665593565286
Tue Nov 07 04:41:22 +0000 2023;1721749659386061183;"Ganjar Pranowo adalah pemimpin yang berkomitmen untuk memajukan negeri ini @kuningasnasi  Ganjar Presiden https://t.co/8SEWiczspg";0;0;0;0;in;1686960520694472705;1721749659386061183;iirfanwardhana;https://twitter.com/iirfanwardhana/status/1721749659386061183
Tue Nov 07 04:41:19 +0000 2023;1721749647734312961;"Untuk mencapai impianmu dalam sebuah pekerjaan, yuk simak motivasi Calon Presiden RI 2024 @ganjarpranowo dibawah ini,tujuan nya agar kalian dapat menemukan pekerjaan yang sesuai dengan harapan dan bidang kalian masing-masing  Semoga membantu 🤟  #SahabatGanjar  #GanjarMahfud2024 https://t.co/fwlCl03Mqe";0;0;1;2;in;988386448402333696;1721749647734312961;Tuhasani;https://twitter.com/Tuhasani/status/1721749647734312961
Tue Nov 07 04:41:17 +0000 2023;1721749641447010560;"SERASAN SEKATE 🥰 Calon Presiden Ganjar Pranowo menginap di rumah warga. Kali ini, Ganjar menginap di rumah milik Tambah Sutrisni, 50, warga Desa Trikoyo Kecamatan Tugumulyo, Musi Rawas Sumatera Selatan, Senin (6/11) sampai Selasa (7/11). Sutrisni mengaku kaget karena ia tidak… https://t.co/z506VN92Zm";0;0;2;4;in;1226725839099707392;1721749641447010560;aan_muba;https://twitter.com/aan_muba/status/1721749641447010560
Tue Nov 07 04:41:17 +0000 2023;1721749639320478008;"Perlindungan yang dijanjikan oleh Ganjar Pranowo kepada pekerja adalah langkah yang sangat positif dalam mendukung kesejahteraan mereka @r0manticgurl  Ganjar Presiden https://t.co/JnmNsfXEkC";0;0;0;0;in;1685920493470470145;1721749639320478008;PutriUt46210682;https://twitter.com/PutriUt46210682/status/1721749639320478008
